ID,Tiếng Việt,Tiếng BaNa
0054,"Trên cơ sở phân công, phân cấp quy định tại Điều 1 của Quyết định này và các quy định của pháp luật khác, thực hiện phân công nhiệm vụ cho cơ quan chuyên môn thuộc thẩm quyền quản lý; đồng thời phân cấp quản lý cho Ủy ban nhân dân các xã, phường, thị trấn trên địa bàn;","Lôêm tôdrong ñei pôjao, phaân kôêp kuy ñinh lôêm Ñieâu minh ñôêng KueâÊt ñinh anu oeêng rim tôdrong ñôêng phap luaât nai, pôm pôjao tôdrong aên kô kuan chueân moân oei lôêm kôbraê tôdrong ngoê hnheêi; thoi ‘noh phaân kôêp ngoê hnheêi aên UBND rim xa, phöông, thi traân lôêm tôring"
0055,"Hướng dẫn Ủy ban nhân dân các xã, phường, thị trấn và các tổ chức, cá nhân có hoạt động sản xuất, kinh doanh trên địa bàn thực hiện các quy định của pháp luật về quản lý chất lượng vật tư nông nghiệp và an toàn thực phẩm nông lâm thủy sản;","Pôtho khan UBND rim xa, phöông, thi traân oeêng rim toâ chöêk, kôdih ôkôêu ôêi tôdrong choh jang, teêch bôdro lôêm tôring pôm rim tôdrong ñôêng phap luaât lôêm ngoê hnheêi tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp oeêng an toan ñoâ sa noâng laâm thuy san"
0056,"Chỉ đạo cơ quan chuyên môn có chức năng thực hiện kiểm tra, xếp loại các cơ sở sản xuất, kinh doanh trên địa bàn theo phân công, phân cấp;","Pôgôl kô kuan chueân moân ôêi tôdrong pôm ngoê hnheêi, xeâp loai rim dônoê choh jang, teêch bôdro lôêm tôring ‘boi phaân koâng, phaân kôêp"
0057,"Phối hợp với Sở Nông nghiệp và Phát triển nông thôn kiểm tra việc tuân thủ các quy định về quản lý chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản của các cơ sở sản xuất, kinh doanh trên địa bàn;","Adriêng Sô Noâng nghieâp oeêng pôjing cham pôlei ngoê hnheêi tôdrong pôm trô troê rim tôdrong lôêm ngoê hnheêi tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp, ñak sinh hoat cham pôlei oeêng an toan ñoâ sa noâng laâm thuy san ñôêng rim dônoê choh jang, teêch bôdro lôêm tôring"
0058,"Chỉ đạo việc thực hiện công khai trên các phương tiện thông tin đại chúng (đài truyền thanh) danh sách các cơ sở đủ điều kiện và chưa đủ điều kiện đảm bảo chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản thuộc phạm vi quản lý;","Pôgôl tôdrong pôm koâng khai lôêm rim phöông tieân thoâng tin ñai chuêng (ñai trueân thanh) yanh sach rim dônoê duh tôdrong oeêng ñim duh tôdrong tômaên tôl tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp, ñak sinh hoat cham pôlei oeêng an toan ñoâ sa noâng laâm thuy san oei lôêm kôbraê tôdrong ngoê hnheêi"
0059,"Thực hiện báo cáo định kỳ và đột xuất theo quy định tại Điểm a, Khoản 3, Điều 4 của Quyết định này.","Pôm pôtho khan ñinh ky oeêng ñoât xuaât ‘boi tôdrong lôêm Ñieâm a, khoan peâng, Ñieâu puoân ñôêng KueâÊt ñinh anu"
0060,Điều 6. Hiệu thực thi hành,Ñieâu drôêu. Hieâu löêk thi hanh
0061,Quyết định này có hiệu lực thi hành sau 10 ngày kể từ ngày ký;,KueâÊt ñinh anu ôêi hieâu löêk thi hanh ñôêng roêng minh jiêt ‘naêr khan ñôêng ‘naêr kyê
0062,"Trong quá trình thực hiện, nếu có nội dung nào chưa phù hợp hoặc phát sinh mới, các cơ quan, đơn vị, tổ chức và cá nhân liên quan kịp thời báo cáo về Sở Nông nghiệp và Phát triển nông thôn tổng hợp, trình Ủy ban nhân dân tỉnh xem xét, quyết định.","Lôêm jônang pôm, tôêng ôêi tôdrong maê nhö ñim trô troê thoi ôêi leêch tôdrong anao, rim kô kuan, ñôn viê, toâ chöêk oeêng kôdih ôkôêu tôtam pôtho khan aên Sô Noâng nghieâp oeêng pôjing cham pôlei toâng hôêp, trinh UBND tinh ngoê hnheêi, kueâÊt ñinh"
0063,"Điều 7. Chánh Văn phòng Ủy ban nhân dân tỉnh; Giám đốc Sở Nông nghiệp và Phát triển nông thôn, Chủ tịch Ủy ban nhân dân các huyện, thị xã, thành phố; Thủ trưởng các cơ quan, đơn vị, tổ chức và cá nhân có liên quan chịu trách nhiệm thi hành Quyết định này./.","Ñieâu tôpôêh. Chaênh vaên phong UBND tinh; Giam ñoâk Sô Noâng nghieâp oeêng pôjing cham pôlei, Chu tich UBND rim hueân, thi xa, thanh phoâÊ; Pôgôl rim kô kuan, ñôn viê, toâ chöêk oeêng kôdih ôkôêu ôêi lieân kuan ôêi tôdrong pôm KueâÊt ñinh anu./."
