ID,Tiếng Việt,Tiếng BaNa
52,"Các cơ quan được phân công, phân cấp theo quy định tại Điều 3 của Quyết định này có trách nhiệm báo cáo định kỳ về Sở Nông nghiệp và Phát triển nông thôn (qua Chi cục Quản lý chất lượng Nông lâm sản và Thủy sản) trước ngày 20 hàng tháng (riêng tháng 12 gửi báo cáo trước ngày 05) và báo cáo đột xuất khi có yêu cầu.","Rim kô kuan ñei phaân koâng, phaân kôêp ‘boi tôdrong lôêm Ñieâu peâng ñôêng KueâÊt ñinh anu ôêi tôdrong pôtho khan ñinh ky aên Sô Noâng nghieâp oeêng pôjing cham pôlei (kua chi kuêk ngoê hnheêi tôdrong thu ‘yoêk ñei noâng laâm san oeng thuy san) adrol ‘naêr ‘baêl jiêt rim kheêi (kôdih kheêi minh jiêt ‘baêl göi ‘baêo kaêo adrol ‘naêr pôñaêm) oeêng pôtho khan ñoât xuaât jônang ôêi tôdrong waê"
53,"Sở Nông nghiệp và Phát triển nông thôn có trách nhiệm tổng hợp, báo cáo Ủy ban nhân dân tỉnh, Bộ Nông nghiệp và Phát triển nông thôn trước ngày 25 hàng tháng (riêng tháng 12 gửi báo cáo trước ngày 10) và báo cáo đột xuất khi có yêu cầu.","Sô Noâng nghieâp oeêng pôjing cham pôlei ôêi tôdrong toâng hôêp, pôtho khan UBND tinh, ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei adrol ‘naêr ‘baêl jiêt pôñaêm rim kheêi (kôdih kheêi minh jiêt ‘baêl göi ‘baêo kaêo adrol ‘naêr minh jiêt) oeêng pôtho khan ñoât xuaât jônang ôêi tôdrong waê"
54,"Điều 7. Trách nhiệm của Sở Nông nghiệp và Phát triển nông thôn, Ủy ban nhân dân các huyện, thị xã, thành phố","Ñieâu tôpôêh. Tôdrong ñôêng Sô Noâng nghieâp oeêng pôjing cham pôlei, UBND rim hueân, thi xa, thanh phoâÊ"
55,Sở Nông nghiệp và Phát triển nông thôn,Sô Noâng nghieâp oeêng pôjing cham pôlei
56,"Tham mưu Chủ tịch Ủy ban nhân dân tỉnh chỉ đạo triển khai thực hiện các quy định của pháp luật về quản lý an toàn thực phẩm nông lâm thủy sản, chất lượng vật tư nông nghiệp và nước sinh hoạt nông thôn trên địa bàn tỉnh.","Pôñam ‘bôl ñon Chu tich UBND tinh pôgôl pônhroh pôm rim tôdrong ñôêng phap luaât lôêm ngoê hnheêi an toan ñoâ sa noâng laâm thuy san, tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp oeêng ñak sinh hoat cham pôlei lôêm tôring tinh"
57,"Hướng dẫn việc triển khai thực hiện Thông tư số 38/2018/TT-BNNPTNT ngày 25 tháng 12 năm 2018 của Bộ trưởng Bộ Nông nghiệp và Phát triển nông thôn về việc quy định việc thẩm định, chứng nhận cơ sở sản xuất, kinh doanh thực phẩm nông lâm thủy sản đủ điều kiện an toàn thực phẩm;","Pôtho khan tôdrong pônhroh pôm Thoâng tö ksoâÊ peâng jiêt tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam/TT-BNNPTNT ‘naêr ‘baêl jiêt pôñaêm kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam ñôêng ‘Boâ tröông ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm tôdrong kuy ñinh tôdrong thaâm ñinh, chöêng nhaân dônoê choh jang, teêch bôdro ñoâ sa noâng laâm thuy san duh tôdrong an toan ñoâ sa"
58,"Thông tư số 17/2018/TT- BNNPTNT ngày 31 tháng 10 năm 2018 của Bộ trưởng Bộ Nông nghiệp và Phát triển nông thôn về việc quy định phương thức quản lý điều kiện bảo đảm an toàn thực phẩm đối với cơ sở sản xuất, kinh doanh thực phẩm nông lâm thủy sản không thuộc diện cấp giấy chứng nhận cơ sở đủ điều kiện an toàn thực phẩm;","Thoâng tö ksoâÊ minh jiêt tôpôêh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam/TT-BNNPTNT ‘naêr peâng jiêt minh kheêi minh jiêt sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam ñôêng ‘Boâ tröông ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm tôdrong kuy ñinh tôdrong ngoê hnheêi tôdrong tômaên tôl an toan ñoâ sa adriêng dônoê choh jang, teêch bôdro ñoâ sa noâng laâm thuy san biê oei lôêm kôbraê tôdrong kôêp hla chöêng nhaân dônoê duh tôdrong an toan ñoâ sa"
59,"Các quy định khác của Bộ Nông nghiệp và Phát triển nông thôn về quản lý an toàn thực phẩm nông lâm thủy sản, chất lượng vật tư nông nghiệp và nước sinh hoạt nông thôn trên địa bàn tỉnh.","Rim tôdrong nai ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm ngoê hnhei an toan ñoâ sa noâng laâm thuy san, tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp oeêng ñak sinh hoat cham pôlei lôêm tôring tinh"
60,"Chỉ đạo các cơ quan chức năng trực thuộc Sở thực hiện thẩm định, cấp giấy chứng nhận cơ sở đủ điều kiện đảm bảo an toàn thực phẩm cho các cơ sở sản xuất, kinh doanh theo phân cấp; tổ chức thanh tra chuyên ngành, xử lý vi phạm theo quy định của pháp luật.","Pôgôl rim kô kuan chöêk naêng tröêk thuoâk Sô pôm thaâm ñinh, kôêp hla chöêng nhaân dônoê duh tôdrong tômaên tôl an toan ñoâ sa aên rim dônoê choh jang, teêch bôdro ‘boi phaân kôêp; pôloêk ngoê hnheêi chueân nganh, xö lyê pôm glaêi ‘boi tôdrong ñôêng phap luaât"
61,"Tập huấn, hướng dẫn chuyên môn nghiệp vụ cho cơ quan chuyên môn được phân công kiểm tra, giám sát cấp huyện và cán bộ được giao nhiệm vụ kiểm tra.","Tôêp huaâÊn, pôtho khan chueân moân nghieâp vuê aên kô kuan chueân moân ñei pôjao naêm ngoê hnheêi kôêp hueân oeêng kang ‘boâ ñei pôjao tôdrong naêm ngoê hnheêi"
62,"Chỉ đạo việc thực hiện công khai trên các phương tiện thông tin đại chúng và trên Website của Sở danh sách các cơ sở đủ điều kiện và chưa đủ điều kiện đảm bảo an toàn thực phẩm nông lâm thủy sản, cơ sở chưa thực hiện tốt việc quản lý chất lượng vật tư nông nghiệp và nước sinh hoạt nông thôn thuộc phạm vi quản lý.","Pôgôl tôdrong pôm koâng khai lôêm rim phöông tieân thoâng tin ñai chuêng oeêng lôêm Website ñôêng Sô yanh sach rim dônoê duh tôdrong oeêng ñim duh tôdrong tômaên tôl an toan ñoâ sa noâng laâm thuy san, dônoê ñim pôm hôgeêi tôdrong ngoê hnheêi tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp oeêng ñak sinh hoat cham pôlei oei lôm kôbraê tôdrong ngoê hnheêi"
63,"Thực hiện báo cáo định kỳ và đột xuất theo quy định tại điểm b, Khoản 3, Điều 6 của Quyết định này.","Pôm pôtho khan ñinh ky oeng ñoât xuaât ‘boi tôdrong lôêm ñieâm b, khoan peâng, Ñieâu drôêu ñôêng KueâÊt ñinh anu"
64,"Ủy ban nhân dân các huyện, thị xã, thành phố","UBND rim hueân, thi xa, thanh phoâÊ"
65,"Trên cơ sở phân công, phân cấp quy định tại Điều 3 của Quyết định này và các quy định của pháp luật khác, thực hiện phân công nhiệm vụ cho cơ quan chuyên môn thuộc thẩm quyền quản lý; đồng thời, phân cấp quản lý cho Ủy ban nhân dân các xã, phường, thị trấn trên địa bàn.","Lôêm tôdrong phaân koâng, phaân kôêp kuy ñinh lôêm Ñieâu peâng ñôêng KueâÊt ñinh anu oeêng rim tôdrong ñôêng phap luaât nai, pôm phaân koâng tôdrong pôm aên  kô kuan chueân moân oei lôêm kôbraê thaâm kueân ngoê hnheêi; thoi ‘noh, phaân kôêp ngoê hnheêi aên UBND rim xa, phöông, thi traân lôêm tôring"
66,"Hướng dẫn Ủy ban nhân dân các xã, phường, thị trấn và các tổ chức, cá nhân có hoạt động sản xuất, kinh doanh trên địa bàn thực hiện các quy định của pháp luật về quản lý an toàn thực phẩm nông lâm thủy sản, chất lượng vật tư nông nghiệp và nước sinh hoạt nông thôn.","Pôtho khan UBND rim xa, phöông, thi traân oeêng rim toâ chöêk, kôdih ôkôêu ôêi tôdrong choh jang, teêch bôdro lôêm tôring pôm rim tôdrong ñôêng phap luaât lôêm ngoê hnheêi an toan ñoâ sa noâng laâm thuy san, tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp oeêng ñak sinh hoat cham pôlei"
67,"Chỉ đạo cơ quan chuyên môn có chức năng thực hiện việc kiểm tra, ký cam kết của các cơ sở sản xuất, kinh doanh trên địa bàn theo phân công, phân cấp.","Pôgôl kô kuan chueân moân ôêi tôdrong pôm tôdrong ngoê hnheêi, kyê cam keât ñôêng rim dônoê choh jang, teêch bôdro lôêm tôring ‘boi phaân koâng, phaân kôêp"
68,"Phối hợp với Sở Nông nghiệp và Phát triển nông thôn kiểm tra việc tuân thủ các quy định về quản lý an toàn thực phẩm nông lâm thủy sản, chất lượng vật tư nông nghiệp và nước sinh hoạt nông thôn của các cơ sở sản xuất, kinh doanh trên địa bàn.","Adriêng Sô Noâng nghieâp oeêng pôjing cham pôlei ngoê hnheêi tôdrong pôm trô troê rim tôdrong lôêm ngoê hnheêi an toan ñoâ sa noâng laâm thuy san, tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp oeêng ñak sinh hoat cham pôlei ñôêng rim dônoê choh jang, teêch bôdro lôêm tôring"
69,"Chỉ đạo việc thực hiện công khai trên các phương tiện thông tin đại chúng (đài truyền thanh) danh sách các cơ sở đủ điều kiện và chưa đủ điều kiện đảm bảo an toàn thực phẩm nông lâm thủy sản, cơ sở chưa thực hiện tốt việc quản lý chất lượng vật tư nông nghiệp và nước sinh hoạt nông thôn thuộc phạm vi quản lý.","Pôgôl tôdrong pôm koâng khai lôêm rim phöông tieân thoâng tin ñai chuêng (ñai trueân thanh) yanh sach rim dônoê duh tôdrong oeêng ñim duh tôdrong tômaên tôl an toan ñoâ sa noâng laâm thuy san, dônoê ñim pôm hôgeêi tôdrong ngoê hnheêi tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp oeêng ñak sinh hoat cham pôlei oei lôêm kôbraê tôdrong ngoê hnheêi"
70,"Thực hiện báo cáo định kỳ và đột xuất theo quy định tại điểm a, Khoản 3, Điều 6 của Quyết định này.","Pôm pôtho khan ñinh ky oeêng ñoât xuaât ‘boi tôdrong lôêm ñieâm a, khoan peâng, Ñieâu drôêu ñôêng KueâÊt ñinh anu"
71,Điều 8. Điều khoản thi hành,Ñieâu tôhngam. Tôdrong pôm
72,Quyết định này có hiệu lực thi hành kể từ ngày 01 tháng 9 năm 2019 và thay thế Quyết định 28/2015/QĐ-UBND ngày 21 tháng 8 năm 2015 của Ủy ban nhân dân tỉnh,KueâÊt ñinh anu ôêi hieâu löêk pôm khan ñôêng ‘naêr minh kheêi tôxiênh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh oeêng tôplih KueâÊt ñinh ksoâÊ ‘baêl jiêt tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm/QÑ-UBND ‘naêr ‘baêl jiêt minh kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm ñôêng UBND tinh
73,"Về việc phân công, phân cấp thực hiện nhiệm vụ thanh tra, kiểm tra, giám sát chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản thuộc phạm vi quản lý của ngành Nông nghiệp và Phát triển nông thôn trên địa bàn tỉnh Bình Định.","Lôêm tôdrong phaân koâng, phaân kôêp pôm tôdrong naêm ngoê hnheêi tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp, ñak sinh hoat cham pôlei oeng an toan ñoâ sa noâng laâm thuy san oei lôêm kôbraê tôdrong ngoê hnheêi ñôêng nganh Noâng nghieâp oeêng pôjing cham pôlei lôêm tôring tinh ‘Binh Ñinh"
74,"Trong quá trình thực hiện, nếu có nội dung nào chưa phù hợp hoặc phát sinh mới, các cơ quan, đơn vị, tổ chức và cá nhân có liên quan kịp thời báo cáo về Sở Nông nghiệp và Phát triển nông thôn tổng hợp, trình Ủy ban nhân dân tỉnh xem xét, quyết định.","Lôêm jônang pôm, tôêng ôêi tôdrong maê nhö ñim trô troê thoi ôêi leêch anao, rim kô kuan, ñôn viê, toâ chöêk oeêng kô dih ôkôêu ôêi lieân kuan tôtam pôtho khan aên Sô Noâng nghieâp oeêng pôjing cham pôlei toâng hôêp, trinh UBND tinh ngoê hnheêi, kueâÊt ñinh"
75,"Chánh Văn phòng Ủy ban nhân dân tỉnh; Giám đốc Sở Nông nghiệp và Phát triển nông thôn; Chủ tịch Ủy ban nhân dân các huyện, thị xã, thành phố; Thủ trưởng các cơ quan, đơn vị, tổ chức và cá nhân có liên quan chịu trách nhiệm thi hành Quyết định này./. ","Chaênh vaên phong UBND tinh; Giam ñoâk Sô Noâng nghieâp oeêng pôjing cham pôlei; Chu tich UBND rim hueân, thi xa, thanh phoÊâ; pôgôl rim kô kuan, ñôn viê, toâ chöêk oeêng kôdih ôkôêu ôêi lieân kuan ôêi tôdrong pôm KueâÊt ñinh anu./."
