ID,Tiếng Việt,Tiếng BaNa
0048,"Trồng xen: Các cây họ Đậu như đậu phụng, đậu tương, đậu đen...là những cây trồng xen thích hợp; những loại cây khác như khoai mì, ngô, dứa...vẫn có thể trồng xen vào vườn điều nhưng điều quan trọng là phải bón phân đầy đủ cho cây trồng xen lẫn cây trồng chính.","Pôtaêm xen: Rim ‘long ho ñôêu in ñôêu phung, ñôêu töông, pra… la rim ‘long pôtaêm xen trô troê; rim loai ‘long nai in kumi, hôbo, kôchiêk… araê ôêi tôdrong pôtaêm xen tômöt vöôn ñieâu maêleêi tôdrong pôgloh la phai tuh phôêng duh aên ‘long pôtaêm xen ‘long pôtaêm chiênh"
0049,"Trong những năm đầu (ít nhất là 3 năm) khi vườn điều chưa khép tán, nên trồng cây ngắn ngày cách gốc điều từ 1 - 1,5m. Chú ý không nên trồng xen vào vườn điều các loại cây trồng có cùng loại sâu, bệnh hại như bọ xít muỗi. ","Lôêm rim sônaêm pôtôm (‘biêa pôgloh la peâng sônaêm) jônang vöôn ñieâu ñim kheêp gôdai, waê pôtaêm ‘long kôñeh ‘naêr kach tôm ñieâu ñôêng minh truh minh pheêi pôñaêm met. Ngoê hnheêi biê neân pôtaêm xen tômöt vöôn ñieâu rim loai ‘long ôêi adriêng loai jôdroâng, jiê in ‘bo xit sôhmeêch"
0050,"Ngoài ra, trên các vườn điều có độ dốc lớn có thể trồng các băng cây xen theo đường đồng mức để chống xói mòn và rửa trôi đất (dứa, cỏ vertiver, cốt khí).","Minh kôpah, lôêm rim vöôn ñieâu oei ñoâ tôgeêl groâng ôêi tôdrong pôtaêm rim ‘baêng ‘long xen ‘boi trong ñoâng möêk söê dôêt hlih teh oeêng ‘nhao ñông teh (kôchiêk, nhaêt vertiver, koâÊt khiê)"
0051,"Tủ gốc và che phủ đất: Tủ gốc cho cây điều nhỏ tuổi có tác dụng giữ ẩm, điều hòa nhiệt độ đất, hạn chế cỏ dại và cung cấp một phần chất dinh dưỡng khi vật liệu tủ hoai mục. Có thể dùng nhiều vật liệu tủ lấy từ nơi khác đến hay từ chính lá cây điều và cỏ khô tại chỗ.","Athu tôm oeêng athu teh: Athu tôm aên ‘long ñieâu ken ôêi tôdrong jö lôngôêp, ñieâu hoa nhieât ñoâ teh, pôm tôjul nhaêt oeêng tôguêm minh phaân chaât yinh yöông jônang ñoâ athu hoai buk. ÔÊi tôdrong chaê yuoâ lö ñoâ athu ‘yoêk ñôêng dônoê nai truh thoi ñôêng chiênh hla ‘long ñieâu oeêng nhaêt khoâ oei minh nôi"
0052,"Trồng cây phủ đất cũng có tác dụng như tủ gốc nhưng có phạm vi rộng hơn, không chỉ giới hạn ở phần gốc cây. Cây phủ đất có thể là cây phân xanh như muồng hoa vàng, cốt khí...hoặc là một số cây hoa màu đậu đỗ.","Pôtaêm ‘long phai athu teh kung ôêi tôdrong in athu tôm maêleêi ôêi tôdrong saê loi, biê thoâi giôêi han oei phaân tôm ‘long. ‘Long athu teh ôêi tôdrong la ‘long phông kseê in muoâng pôkao brôêu, koâÊt khiê… thoi la minh ksoâÊ ‘long pôkao môêu ñaâu ñoâ"
0053,"Cây phủ đất vừa giữ độ ẩm, chống xói mòn đất, cải tạo tiểu khí hậu trong vườn cây, là nơi trú ngụ của các loài ký sinh, thiên địch chống sâu hại.","‘Long athu teh böa jö ñoâ lôngôêp, dôêt hlih teh, kai tao tieâu khiê hôêu lôêm vöôn ‘long, la dônoê oei ñôêng rim loai kyê sinh, thieân ñich dôêt jôroâng jiê"
0054,Tạo hình: Cây điều nếu để phát triển tự nhiên sẽ phát sinh rất nhiều cành gần sát mặt đất tạo thành cây có dạng bụi và các cành của những cây gần nhau sẽ đan chéo vào nhau làm cho năng suất cây trồng bị giảm thấp. Do đó cần phải quan tâm tạo hình ngay từ 2 năm đầu tiên sau khi trồng.,Tao hinh: ‘Long ñieâu tôêng pôjing kôdrieâng pôm phat sinh pôgloh lö tô‘bra jeâÊ maêt teh pôm ñei ‘long ôêi yang tônôm oeêng rim tô‘bra ñôêng rim ‘long jeâÊ adriêng pôm ñan cheêo tômöt adriêng pôm aên thu ‘yoêk ‘long pôtaêm ‘biê tôjul. Yua ‘noh waê phai ngoê hnheêi tao hinh ñôêng ‘baêl sônaêm pôtôm ñôêng roêng pôtaêm
0055,"Tác dụng của tạo hình (bẻ chồi, tỉa cành, tạo tán): Tạo điều kiện cho ánh sáng xâm nhập sâu vào bên trong tán điều, tăng độ thông thoáng, tăng khả năng đậu quả và hạn chế sự phát triển của sâu bệnh","Tôdrong ñôêng tao hinh (tôköê hô‘bu, tia tô‘bra, pôm gôdai): Pôm tôdrong aên rôdah naêm tômöt jôruê lôêm gôdai ñieâu, kjung ñoâ thoâng thoang, kjung tôdrong leêch pleêi oeêng pôm tôjul tôdrong pôjing ñôêng jôroâng jiê"
0056,"Cây có tán cân đối, tránh cành đan xen giữa các cây làm giảm sản lượng, xén tỉa tạo hình kịp thời cho phép giảm những đầu tư không cần thiết về công lao động, vật tư và làm cho vườn cây đạt sản lượng cao.","‘Long ôêi gôdai kaân ñoâÊi, hli tô‘bra ñan xen tôêk pôêk rim ‘long pôm tôjul thu ‘yoêk, xeên tia tao hinh tôtam aên tôdrong pôm tôjul rim tôdrong tôguêm biê kô waê lôêm koâng pôm, vaât tö oeêng pôm aên vöôn ‘long ñat thu ‘yoêk deâh"
0057,"Kỹ thuật tỉa cành, tạo tán","Kô kach tia tô‘bra, pôm gôdai"
0058,"Khi cây còn nhỏ 1-3 năm tuổi thường xuyên theo dõi và đánh bỏ chồi vượt kịp thời, để cố định 1 thân chính, cắt những cành dưới thấp, chỉ để lại các cành cách mặt đất ở độ cao từ 0,6 m trở lên.","Jônang ‘long araê ken minh truh peâng sônaêm deêch ngoê hnheêi oeêng kaêt tuêk hô‘bu blung adrol tôtam, söê koâÊ ñinh minh ‘long chiênh, kaêt rim tô‘bra oei kôñeh, söê kah rim tô‘bra kach maêt teh oei ñoâ ñuoâÊi ñôêng khoâng pheêi drôêu met kjung"
0059,"Điều này giúp cho cây tập trung dinh dưỡng để vươn cao, về sau việc chăm sóc vườn cây được dễ dàng, thu nhặt quả cũng được thuận lợi. ","Tôdrong anu tôguêm aên ‘long pônhoâm yinh yöông sö êkjung ñuoâÊi, ñôêng roêng ‘noh tôdrong tôme rong vöôn ‘long ñei hlaêu, thu ‘yoêk pleêi kung ñei alöng"
0060,"Nên cắt những cành có góc phân cành hẹp, nhằm tạo điều kiện cho ánh sáng xuyên qua dễ dàng, tạo cho cây non có bộ tán phát triển cân đối.","Waê kaêt rim tô‘bra ôêi goêk phaân tô‘bra ken, söê pôm tôdrong aên rôdah xueân kua hlaêu, pôm aên ‘long kon ôêi ‘boâ gôdai pôjing kaân ñoâÊi"
0061,"Khi cây ở thời kỳ kinh doanh (từ năm thứ 4 trở đi): Việc tỉa cành tạo tán được thực hiện đều đặn 2 lần/năm. Lần 1 sau khi thu hoạch xong kết hợp với dọn vườn và làm cỏ đợt 1, đợt này thường làm vào tháng 5-6 hàng năm. ","Jônang ‘long ôêi jônang teêch bôdro (ñôêng sônaêm maêng maê puoân kjung): Tôdrong tia tô‘bra pôm gôdai ñei pôm hôdôi ‘baêl maêng lôêm minh sônaêm. Maêng maê minh ñôêng roêng thu ‘yoêk keh keâÊt hôêp adriêng don vöôn oeêng pôm nhaêt maêng maê minh, maêng maê anu deêch pôm tômöt kheêi pôñaêm – kheêi drôêu rim sônaêm"
0062,"Lần 2 tiến hành tỉa cành tạo tán vào trước lúc ra hoa khoảng 2-3 tháng để việc ra hoa đậu quả được thuận lợi, khoảng tháng 9-10 hàng năm.","Maêng maê ‘baêl pôm tia tô‘bra pôm gôdai tômöt adrol jônang leêch pôkao khoang ‘baêl truh peâng kheêi söê tôdrong leêch pôkao ôêi pleêi ñei alöng, khoang kheêi tôxiênh truh kheêi minh jiêt rim sônaêm"
0063,"Khi tỉa cành cần cắt bỏ những cành khô, mục, cành bị sâu bệnh phá hoại, các cành rợp trong tán cây và các cành đan xen vào nhau. ","Jônang tia tô‘bra waê kaêt tuêk rim tô‘bra srieâng, buk, tô‘bra ‘biê jôdroâng jiê phaê, rim tô‘bra rôp lôêm gôdai ‘long oeêng rim tô‘bra ñan xen tômöt adriêng"
0064,"Một số trường hợp cây sinh trưởng mạnh, ít ra hoa quả, có thể tỉa cành nặng để hạn chế sinh trưởng sẽ kích thích phát dục, nâng cao năng suất của cây.","Minh ksoâÊ tôdrong ‘long yaêl arih deâh, ‘biêa leêch pôkao, pleêi, ôêi tôdrong tia tô‘bra traêp söê pôm tôjul tôdrong yaêl arih pôm kiêch thiêch phat ‘yuêk, poâk xuoân thu ‘yoêk ñôêng ‘long"
0065,"Trên những cây lớn tuổi, cành to, già cỗi có tán giao nhau giữa các cây, có thể tỉa đau bằng cách cắt ngọn cành tới 2/3 chiều dài cành. Việc tỉa đau thường làm suy yếu cây, vì thế 2 - 3 năm mới tạo hình đau 1 lần.","Lôêm rim ‘long lö sônaêm, tô‘bra groâng, kraê ôêi gôdai giao adriêng tôêk pôêk rim ‘long, ôêi tôdrong tia jiê ñôêng kô kach kaêt weâch tô‘bra truh ‘baêl phaân peâng trong ñuoâÊi tô‘bra. Tôdrong tia jiê deêch pôm yeâÊu ‘long, yua ‘noh ‘baêl truh peâng sônaêm anao tao hinh jiê minh maêng"
0066,"Trong việc tỉa cành chú ý làm vệ sinh tốt các vết cắt, nhất là các cành to, nếu không làm tốt sẽ tạo điều kiện cho bệnh chảy mủ phát triển làm suy yếu cây. Dụng cụ tỉa là cưa sắc hay kéo, khi tỉa tránh làm tổn thương các cành giữ lại trên cây. Quét dung dịch Bordeaux 1% lên các mặt cắt lớn.","Lôêm tôdrong tia tô‘bra ngoê hnheêi pôm veâ sinh hôgeêi rim veâÊt kaêt, pôgloh la rim tô‘bra groâng, tôêng ‘bi pôm hôgeêi pôm tôdrong aên jiê leêch kôtaê pôjing pôm yeâÊu ‘long. Ñoâ tia la köa thoi keêo, jônang tia hli pôm toân thöông rim tô‘bra jö kah oei ‘long. Kueêt ‘yung jiêt Bordeaux minh phaân traêm lôêm rim maêt kaêt groâng"
0067,Bón phân thời kỳ KTCB của vườn điều ghép thường kéo dài khoảng 3 năm kể từ khi trồng tùy theo điều kiện đất đai và chăm sóc. Ngoài lượng phân hữu cơ được bón lót khi trồng mới,Tuh phôêng jônang KTCB ñôêng vöôn ñieâu gheêp deêch dui ñunh khoang peâng sônaêm khan ñôêng jônang pôtaêm tuy ‘boi tôdrong teh oeêng tôme rong. Minh kôpah löông phôêng höu kô ñei tuh lot jônang pôtaêm anao
0068,Ở giai đoạn này cây cần được bón phân nhiều đợt (3-4 đợt/năm) với liều lượng ít vào lúc cây đã hoàn thành đợt lá trước và chuẩn bị phát đợt lá tiếp theo.,Oei jônang anu ‘long waê ñei tuh phôêng lö maêng ( peâng truh puoân maêng lôêm minh sônaêm) adriêng lieâu löông ‘biêa tômöt jônang ‘long jôh keh kong maêng hla adrol oeêng chuaân ‘bi phat maêng hla pieâu
0069,"Phân lân được chú ý trong các năm đầu tiên để giúp vào sự phát triển của bộ rễ. Khi cây còn nhỏ để tránh hiện tượng cây bị xót rễ, cháy lá hoặc chết, khi bón phân cần rải đều trên mặt cách xa gốc 25-30cm, dùng cuốc xăm xới và lấp phân. ","Phôang laân ñei ngoê hnheêi lôêm rim sônaêm pôtôm söê tôguêm tômöt tôdrong pôjing ñôêng ‘boâ rieâÊh. Jônang ‘long araê ken söê hli tôdrong ‘long biê araê rieâÊh, chaêy hla thoi luoâÊch, jônang tuh phôêng waê ta hôdôi lôêm maêt kach hloê tôm ñôêng ‘baêl jiêt pôñaêm truh peâng jiêt centimet, ‘yoêk kuoâk khôl oeêng ‘buê phôêng"
0070,"Cây lớn thì bón theo chu vi hình chiếu của rìa bên ngoài tán cây. Trước khi bón nên trộn đều phân Urê với phân Kali để bón, phân lân cần bón riêng.","‘Long groâng thoi tuh ‘boi chu vi hinh chieâÊu ñôêng ria ôgah gôdai ‘long. Adrol jônang tuh waê jrôêu hôdôi phôêng Ureâ adriêng phôêng Kali söê tuh, phôêng laân waê tuh kôdih"
0071,Bón phân thời kỳ kinh doanh của vườn điều ghép được tính từ năm thứ 4 trở đi. Giai đoạn này cây thường phát triển từ 1-2 đợt lá/năm. ,Tuh phôêng jônang teêch bôdro ñôêng vöôn ñieâu gheêp ñei tiênh ñôêng sônaêm maêng maê puoân kjung. Jônang anu ‘long deêch pôjing ñôêng minh truh ‘baêl maêng hla lôêm minh sônaêm
0072,"Lượng phân bón cho điều thường được chia làm 2 đợt, đợt 1 bón vào đầu mùa mưa (tháng 5- 6), đợt 2 bón vào cuối mùa mưa nhưng phải trước khi chấm dứt mưa khoảng 1 tháng (tháng 9-10).","Löông phôêng tuh aên ñieâu deêch ñei asong pôm ‘baêl maêng, maêng maê minh tuh tômöt kôl jan ami (kheêi pôñaêm-kheêi drôêu), maêng maê ‘baêl tuh tômöt atuêch jan ami maêleêi phai adrol jônang ñiê ami khoang minh kheêi (kheêi tôxiênh-kheêi minh jiêt)"
0073,Khi vườn điều chưa khép tán nên bón phân theo hình vành khăn: đào rãnh sâu 10- 15cm quanh mép tán sau đó rải đều phân và lấp lại. Đối với những vùng đất dốc thì đầu mùa mưa bón trên phần đất cao và cuối mùa mưa bón trên phần đất thấp của tán.,Jônang vöôn ñieâu ñim kheêp gôdai waê tuh phôêng ‘boi hinh vanh khaên: sil troâm jôruê minh jiêt truh minh jiêt pôñaêm centimet taêp dal tôpanh gôdai ñôêng roêng ‘noh ta hôdôêi phôêng oeêng ‘buê pieâu. Adriêng rim apung teh tôgeêl thi kôl jan ami tuh lôêm phaân teh ñuoâÊi oeêng atuêch jan ami tuh lôêm phaân teh kôñeh ñôêng gôdai
0074,Khi vườn cây đã khép tán nên đào rãnh giữa hai hàng cây theo ô bàn cờ để bón phân. Nên bón thêm phân chuồng khoảng 10-20 kg/cây/năm hoặc 5-10kg phân hữu cơ vi sinh. Ở những vùng đất nghèo dinh dưỡng có thể tăng lượng phân bón lên gấp đôi. ,Jônang vöôn ‘long jôh kheêp gôdai waê sil troâm tôêk pôêk ‘baêl hang ‘long ‘boi oâ ‘ban kô sö tuh phôêng. Waê tuh pieâu phôêng chuoâng khoang minh jiêt truh ‘baêl jiêt kiloâgam lôêm minh ‘long lôêm minh sônaêm thoi pôñaêm truh minh jiêt kiloâgam phôêng höu kô vi sinh. Oei rim apung teh ‘biêa yinh yöông ôêi tôdrong kjung löông phôêng tuh kjung gôêp ‘baêl
0075,Khối lượng phân nguyên chất quy thành phân thương phẩm,KhoâÊi löông phôêng ngueân chaât kuy thanh phôêng thöông phaâm
0076,"Bổ sung dinh dưỡng cho vườn điều vào thời điểm ra hoa đậu quả để thu được năng suất cao bằng cách sử dụng các chế phẩm phun qua lá chuyên dùng cho cây điều như HPC - B97, TN Grow…. Ở những vườn điều kinh doanh cần có máy phun cao áp mới phun được cho cây điều trưởng thành.","Tôguêm yinh yöông aên vöôn ñieâu tômöt jônang leêch pôkao ôêi pleêi söê thu ñei thu ‘yoêk deâh ñôêng kô kach chaê yuoâ cheâÊ phaâm phun kua hla deêch chaê yuoâ aên ‘long ñieâu in HPC-B tôxiênh tôpôêh, TN Grow… Oei rim vöôn ñieâu teêch bôdro waê ôêi maêy phun kao ap anao phun ñei aên ‘long ñieâu groâng"
0077,"Đặc điểm và triệu chứng gây hại: Có 2 loài sâu đục thân gây hại trên cây điều. Sâu trưởng thành là bọ cánh cứng, họ Cerambicidae, bộ Coleoptera dài khoảng 25-40 mm, có đôi râu đầu gồm 10 đốt. Râu đầu có gốc to, đầu mỗi đốt râu có màu đen.","Ñaêk ñieâm oeêng trieâu chöng pôm glaêi: ÔÊi ‘baêl loai jôdroâng phaê ‘long pôm glaêi lôêm ‘long ñieâu. Jôdroâng groâng la ‘bo pônal kheêng, ho Cerambicidae, ‘boâ Coleoptera ñuoâÊi khoang ‘baêl jiêt pôñaêm truh puoân jiêt milimet, ôêi ñoâi soêk kôl thoi leê minh jiêt apaêng. Soêk kôl ôêi tôm groâng, kôl rim apaêng soêk ôêi môêu gaêm"
0078,"Thân màu nâu đỏ, đầu và ngực màu nâu sẫm hoặc đen tuyền. Trứng có hình bầu dục, màu trắng đục. Sâu non có màu trắng. ","Ôkôêu môêu naâu goâh, kôh oeêng kôtôêh môêu naâu saâm thoi gaêm. Kôtaêp ôêi hinh ‘bôu ‘yuêk, môêu ‘bak ñuk. Jôdroâng kon ôêi môêu ‘bak"
0079,Trưởng thành cái đẻ trứng từng cái riêng lẻ vào các khe hở của vỏ gốc thân từ 1m trở xuống hoặc phần rễ cây phơi ra ngoài. Sau 4-6 ngày trứng nở.,Groâng akanh ñeh kôtaêp minh toê kôdih tômöt rim troâm ñôêng kôñoh tôm ‘long ñôêng minh met tôjul thoi phaân rieâÊh ‘long oei ôgah. Ñôêng roêng puoân truh drôêu ‘naêr kôtaêp choâh
0080,"Sâu non đục vào phần mô vỏ cây, chỗ sâu đục có nhựa tiết ra ngoài cùng với mùn cây. Sâu non ăn các mô dưới biểu bì của thân cây tạo ra thành những đường hầm nhiều ngóc ngách làm tắc các mô mạch dẫn nhựa của cây. Vòng đời của sâu đục thân khoảng 10 tháng. ","Jôroâng kon sa tômöt phaân moâ kôñoh ‘long, dônoê jôdroâng sa ôêi kôtaê leêch ôgah adriêng buk ‘long. Jôroâng kon sa rim moâ ôla ‘bieâu ‘bi ñôêng ‘long pôm leêch ñei rim trong chôhluêng lö trong pôm taêk rim moâ maêch cheêp kôtaê ñôêng ‘long. Vong ñôi ñôêng jôdroâng phaê ‘long khoang minh jiêt kheêi"
0081,"Sâu gây hại lẻ tẻ từng cây hoặc thành từng vùng cục bộ trong vườn. Trên một cây có thể chỉ gây hại một vài cành. Khi cây bị gây hại nặng, lá cây bị vàng và rụng, cành hoặc thân bị khô dần và chết.  ","Jôroâng pôm glaêi lôêm minh ‘long thoi rim apung kuêk ‘boâ lôêm teh dal hnam. Lôêm minh ‘long ôêi tôdrong anao pôm glaêi minh ‘baêl tô‘bra. Jônang ‘long ‘biê pôm glaêi deâh, hla ‘long ‘biê ‘brôêu oeêng ruh, tô‘bra thoi ôkôêu ‘biê srieâng oeêng luoâÊch"
0082,"Biện pháp phòng trừ: Đây là loài sâu rất khó phòng trừ, hiệu quả nhất là thường xuyên kiểm tra vườn cây để phát hiện sớm các lỗ đục, rạch lỗ đục giết chết sâu non, bắt trưởng thành giết bằng tay khi chúng vũ hóa ra ngoài, chặt bỏ cây chết và đốt để tránh lây lan.","Tôdrong phong dôêt: Anu la loai jôroâng pôgloh khoê phong dôêt, thu ‘yoêk pôgloh la deêch naêm ngoê hnheêi vöôn ‘long söê ‘boh sruoâÊih rim troâm phaê, rach troâm ‘beêt luoâÊch jôdroâng kon, roâp groâng ‘beêt ñôêng ti jônang kaên hô vu hoêa leêch ôgah, koh tuêk ‘long luoâÊch oeêng soh söê hli apoh"
0083,"Biện pháp hóa học: Sử dụng hỗn hợp vôi + lưu huỳnh + nước theo tỷ lệ (10:1:40), có thể thêm đất sét quét quanh gốc từ 1,2m trở xuống để ngăn ngừa trưởng thành đẻ trứng.","Tôdrong hoêa hoêk: Chaê yuoâ hoân hôêp sra koâng löu huynh koâng ñak ‘boi ty leâ (minh jiêt:minh:puoân jiêt), ôêi tôdrong theâm teh kôtaê kueêt taêp dal tôm ñôêng minh pheêi ‘baêl met tôjul söê gôên jôdroâng groâng ñeh kôtaêp"
0084,Sâu đục ngọn (Bọ phấn đầu dài) ,Jôdroâng phaê weâch (‘Bo phaâÊn kôl ñuoâÊi)
0085,"Trưởng thành thuộc họ Curculionidae, bộ Coleoptera, có màu nâu đen, dài 10-13mm. Phần đầu kéo dài thành một vòi cứng để đục lỗ và đẻ trứng vào mô non của chồi. Trứng có màu kem, hình bầu dục. Sâu non có màu hơi vàng, đầu màu nâu.","Tröông thanh oei lôêm kôbraê ho Curculionidae, ‘boâ Clleoptera ôêi môêu naâu gaêm, ñuoâÊi minh jiêt truh minh jiêt peâng centimet. Phaân kôl dui ñunh thanh minh trom kheêng söê pôm troâm oeêng ñeh kôtaêp tômöt moâ ‘lôêp ñôêng hô‘bu. Kôtaêp ôêi môêu kem, hinh ‘bôêu ‘yuêk. Jôdroâng kon ôêi môêu hôi ‘brôêu, kôl môêu naâu"
0086,"Trứng và sâu non nằm trong đường hầm do trưởng thành đục trong lõi chồi non. Trưởng thành dùng vòi đục 8 -10 lỗ vào gần ngọn chồi non và đẻ trứng vào đó. Khi mới bị bọ phấn đục, chồi vẫn xanh tốt. Sau đó thối đen, héo và rụng. ","Kôtaêp oeêng jôdroâng kon oei lôêm trong chôhluêng yua jôdroâng groâng pôm lôêm gôlông hô‘bu ‘lôêp. Jôdroâng groâng chaê yuoâ trom phaê tôhngam truh minh jiêt troâm tômöt jeâÊ weâch hô‘bu ‘lôêp oeêng ñeh kôtaêp tômöt ‘noh. Jônang anao ‘biê ‘bo phaâÊn phaê, hô‘bu araê lieâm, ñôêng roêng ‘noh oâm gaêm, hoênh oeêng ruh"
0087,"Vòng đời của bọ phấn khoảng 45-53 ngày.  Sâu xuất hiện và gây hại phổ biến từ tháng 6-8, nhất là vào giai đoạn cây có nhiều chồi non.","Vong ñôi ñôêng ‘bo phaâÊn khoang puoân jiêt pôñaêm truh pôñaêm jiêt peâng ‘naêr. Jôroâng ôêi leêch oeêng pôm glaêi pôgloh ñôêng kheêi drôêu truh kheêi tôhngam, pôgloh la tômöt jônang ‘long ôêi lö hô‘bu ‘lôêp"
0088,"Biện pháp Phát hiện sớm chồi bị sâu đục, cắt và đem chôn xuống đất hoặc đốt; phun thuốc trừ sâu non thường không có hiệu quả vì sâu non ẩn náu trong lõi chồi.","Tôdrong ‘boh sruoâÊih hô‘bu biê jôdroâng phaê, kaêt oeêng cheêp ‘buê ôla teh thoi soh, phun bôgang ‘beêt jôdroâng kon deêch ‘biê ôêi thu ‘yoêk yua jôdroâng kon oei lôêm gôlông hô‘bu"
0089,"Bọ xít muỗi: Trưởng thành có màu nâu đỏ, đầu đen, ngực đỏ, bụng có màu trắng. Con cái dài 8mm, con đực dài 6mm. ","‘Bo xit sôhmeêch: Groâng ôêi môêu naâu goâh, kôl gaêm, kôtôêh goâh, klak ôêi môêu ‘bak. Akanh ñuoâÊi tôhngam milimet, klo ñuoâÊi drôêu milimet"
0090,"Trứng màu đen được đẻ dưới lớp biểu bì chồi non, gié hoa, cuống và gân lá. Bọ xít dùng vòi chích vào các mô non của lá, chồi non, hoa, quả và hạt non.","Kôtaêp môêu gaêm ñei ñeh ôla lôêp ‘bieâu ‘bi hô‘bu ‘lôêp, gieê pôkao, atoêng oeêng huan hla. ‘Bo xit chaê yuoâ trom chich tômöt rim moâ ‘lôêp ñôêng hla, hô‘bu ‘lôêp, pôkao, pleêi oeêng geêr ‘lôêp"
0091,"Lá non bị hại thì trên phiến lá xuất hiện các chấm màu đen, lá cong và biến dạng và khô trên cây. Trên bề mặt hạt non bị gây hại có những đốm tròn, nâu, hạt bị nhăn lại và khô. Quả bị gây hại thì bị rụng non. Vết chích của bọ xít còn tạo điều kiện cho nấm bệnh xâm nhập.","Hla ‘lôêp ‘biê pôm glaêi thoi lôêm lôêp hla ‘boh ôêi rim chôêm môêu gaêm, hla ñoêng oeêng ‘bieâÊn yang oeêng khoâ lôêm ‘long. Lôêm maêt geêr ‘lôêp ‘biê pôm glaêi ôêi lö ñoâÊm tron, naâu, geêr ‘biê nhaên oeêng srieâng. Pleêi ‘biê pôm glaêi thoi ‘biê ruh ‘lôêp. Veât chiêch ñôêng ‘bo xit araê pôm tôdrong aên môêu jiê tômöt"
0092,Bọ xít muỗi xuất hiện quanh năm nhưng thường gây hại nặng vào giai đoạn cây có chồi non và ra hoa. Bọ xít muỗi thường xuất hiện và hút nhựa vào sáng sớm trước 9 giờ sáng và sau 4 giờ chiều.,‘Bo xit sôhmeêch ôêi leêch rim sônaêm maêleêi deêch pôm glaêi deâh tômöt jônang ‘long ôêi hô‘bu ‘lôêp oeêng leêch pôkao. ‘Bo xit sôhmeêch deêch ôêi leêch oeêng hut kôtaê tômöt bôgheâ sruoâÊih adrol tôxiênh jô bôgheâ oeêng ñôêng roêng puoân jô ksôê
0093,Tuy nhiên ở những vườn điều rậm rập và ẩm thấp thì bọ xít muỗi thì có thể xuất hiện suốt trong ngày. ,Maêleêi oei rim vöôn ñieâu hômoâl oeêng lôngôp thoi ‘bo xit sôhmeêch ôêi tôdrong ‘boh leêch ñiê lôêm ‘naêr
0094,"Tại các vườn điều non do cây con phát sinh chồi liên tục nên bọ xít muỗi phá hoại quanh năm. Bọ xít muỗi làm cây bị khô ngọn, cháy lá, khô hoa, rụng trái.","Dônoê rim vöôn ñieâu ‘lôêp yua ‘long kon phat sinh hô‘bu ling kôna ‘bo xit sôhmeêch pôm gôlaêi rim sônaêm. ‘Bo xit sôhmeêch pôm ‘long ‘biê srieâng weâch, chaêy hla, srieâng pôkao, ruh pleêi"
0095,"Tạo hình, tỉa cành tạo thông thoáng cho cây, dọn vệ sinh, làm cỏ...nhất là vào thời gian trước lúc ra hoa. Nuôi kiến đen trong vườn điều để hạn chế sự phát triển của bọ xít muỗi.","Tao hinh, tia tô‘bra pôm thoâng thoang aên ‘long, don veâ sinh, pôm nhaêt… pôgloh la tômöt jônang adrol jônang leêch pôkao. Rong hmuoâÊch gaêm lôêm vöôn ñieâu söê pôm tôjul tôdrong pôjing ñôêng ‘bo xit sôhmeêch"
0096,"Sâu phỏng lá: Sâu non mới nở có màu trắng, khi phát triển đẩy đủ có màu nâu đỏ. Thời kỳ sâu non dài 10-14 ngày. Trưởng thành đẻ trứng ở các chồi non, lá non. Sâu non ăn phần thịt lá, lớp biểu bì lá phồng lên tạo thành các đốm trắng trên lá.","Jôdroâng phong hla: Jôdroâng kon anao choâh ôêi môêu ‘bak, jônang pôjing duh ôêi môêu naâu goâh. Jônang jôdroâng kon ñuoâÊi minh jiêt truh minh jiêt puoân ‘naêr. Groâng ñeh kôtaêp oei rim hô‘bu ‘lôêp, hla ‘lôêp. Jôroâng kon sa phaân aseêch hla, lôêp ‘bieâu ‘bi hla phong kjung pôm thanh rim ñoâÊm ‘bak lôêm hla"
0097,"Sau đó phần phồng lên này sẽ bị khô và gãy vụn. Sâu thường gây hại cây điều non, nhất là cây con trong vườn ươm hoặc cây điều kinh doanh trong thời kỳ ra lá non.","Ñôêng roêng ‘noh dônoê phoâng kjung anu ‘biê srieâng oeêng tôköê ñiê. Jôdroâng deêch pôm glaêi ‘long ñieâu ‘lôêp, pôgloh la ‘long kon lôêm vöôn öôm thoi ‘long ñieâu teêch bôdro lôêm jônang leêch hla ‘lôêp"
0098,"Thường xuyên vệ sinh vườn, làm sạch cỏ dại và chăm sóc cây khỏe hạn chế sâu gây hại. Khi bị nặng vào các thời kỳ cây ra các đợt chồi non có thể dùng một trong các loại thuốc trừ sâu để phun như: Sherpa 25 EC, Decis 2.5 EC, Cymerin 25 EC.. với nồng độ 0,3%","Deêch veâ sinh teh dal hnam, pôm sach nhaêt oeêng tôme rong ‘long jaêng söê pôm tôjul jôdroâng pôm glaêi. Jônang ‘biê deâh tômöt rim jônang ‘long leêch rim maêng hô‘bu ‘lôêp ôêi tôdrong chaê yuoâ minh lôêm rim loai bôgang ‘beêt jôroâng söê phun in: Sherpa ‘baêl jiêt pôñaêm EC, Decis ‘baêl chôêm pôñaêm EC, Cymerin ‘baêl jiêt pôñaêm EC.. adriêng noâng ñoâ khoâng pheêi peâng phaân traêm"
